2025-08-12 22:33:18.f - {"seq": 1266, "timestamp": "2025-08-12T22:33:18.288067", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100035", "latitude": 51.46697759628296, "longitude": -0.48749685287475586, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW21B", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1267, "timestamp": "2025-08-12T22:33:18.288104", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100036", "latitude": 51.46611928939819, "longitude": -0.487518310546875, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "ETD42B", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1268, "timestamp": "2025-08-12T22:33:18.288142", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100037", "latitude": 51.40477180480957, "longitude": -0.10125875473022461, "altitude_ft": 6025, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "DLH220", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1269, "timestamp": "2025-08-12T22:33:18.288179", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100038", "latitude": 50.959739685058594, "longitude": -0.1626276969909668, "altitude_ft": 9725, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "WUK6JQ", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1270, "timestamp": "2025-08-12T22:33:18.288221", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100039", "latitude": 51.473586559295654, "longitude": -0.4858875274658203, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW8TD", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1271, "timestamp": "2025-08-12T22:33:18.288262", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10003A", "latitude": 51.44071340560913, "longitude": -0.35819292068481445, "altitude_ft": 2875, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EZY34KW", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1272, "timestamp": "2025-08-12T22:33:18.288307", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10003B", "latitude": 51.14880323410034, "longitude": -0.2053070068359375, "altitude_ft": 175, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EZY41FP", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1273, "timestamp": "2025-08-12T22:33:18.288346", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10003C", "latitude": 51.78487300872803, "longitude": 0.31735897064208984, "altitude_ft": 17500, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EZY35KG", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1274, "timestamp": "2025-08-12T22:33:18.288393", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10003D", "latitude": 52.23805904388428, "longitude": 1.2997984886169434, "altitude_ft": 32050, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "DLH7MA", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1275, "timestamp": "2025-08-12T22:33:18.288441", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10003E", "latitude": 51.747257709503174, "longitude": 1.6057419776916504, "altitude_ft": 24025, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW43XP", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1276, "timestamp": "2025-08-12T22:33:18.288484", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10003F", "latitude": 51.46925210952759, "longitude": -0.48648834228515625, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "SHT2SP", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1277, "timestamp": "2025-08-12T22:33:18.787275", "sender": "127.0.0.1:62090", "message_type": "Heartbeat", "data": {"timestamp": "14:33:18", "timestamp_raw": 52398, "status1": "0x81", "status2": "0x01", "message_count": 0}}
2025-08-12 22:33:18.f - {"seq": 1278, "timestamp": "2025-08-12T22:33:18.787430", "sender": "127.0.0.1:62090", "message_type": "Ownship Report", "data": {"icao_address": "0xABCDEF", "latitude": 51.469359397888184, "longitude": -0.44391632080078125, "altitude_ft": 75, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 90.0, "callsign": "PYTHON1", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10}}
2025-08-12 22:33:18.f - {"seq": 1279, "timestamp": "2025-08-12T22:33:18.787494", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100001", "latitude": 51.4703893661499, "longitude": -0.4635286331176758, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "AAL107", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1280, "timestamp": "2025-08-12T22:33:18.787541", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100002", "latitude": 51.47141933441162, "longitude": -0.47496557235717773, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW4232", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1281, "timestamp": "2025-08-12T22:33:18.787586", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100003", "latitude": 51.469101905822754, "longitude": -0.4847073554992676, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "SHT14G", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1282, "timestamp": "2025-08-12T22:33:18.787632", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100004", "latitude": 51.46918773651123, "longitude": -0.46994447708129883, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW909", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1283, "timestamp": "2025-08-12T22:33:18.787680", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100005", "latitude": 51.47294282913208, "longitude": -0.4847073554992676, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW315", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1284, "timestamp": "2025-08-12T22:33:18.787721", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100006", "latitude": 51.46817922592163, "longitude": -0.4468345642089844, "altitude_ft": 75, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EWG4WZ", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1285, "timestamp": "2025-08-12T22:33:18.787764", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100007", "latitude": 51.472320556640625, "longitude": -0.48580169677734375, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "SHT14L", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1286, "timestamp": "2025-08-12T22:33:18.787805", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100008", "latitude": 51.46648406982422, "longitude": -0.4820895195007324, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW253", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1287, "timestamp": "2025-08-12T22:33:18.787846", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100009", "latitude": 51.471312046051025, "longitude": -0.47872066497802734, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW4", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1288, "timestamp": "2025-08-12T22:33:18.787885", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10000A", "latitude": 51.470539569854736, "longitude": -0.47412872314453125, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "KZR1355", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1289, "timestamp": "2025-08-12T22:33:18.787924", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10000B", "latitude": 51.46766424179077, "longitude": -0.44872283935546875, "altitude_ft": 75, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "SWR7G", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1290, "timestamp": "2025-08-12T22:33:18.787963", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10000C", "latitude": 51.47096872329712, "longitude": -0.4641294479370117, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "CCA981", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1291, "timestamp": "2025-08-12T22:33:18.788003", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10000D", "latitude": 51.47124767303467, "longitude": -0.4772186279296875, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "TUI46J", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1292, "timestamp": "2025-08-12T22:33:18.788041", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10000E", "latitude": 51.46742820739746, "longitude": -0.480802059173584, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "DAL23", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1293, "timestamp": "2025-08-12T22:33:18.788086", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10000F", "latitude": 51.47337198257446, "longitude": -0.4440879821777344, "altitude_ft": 75, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "UAL919", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1294, "timestamp": "2025-08-12T22:33:18.788129", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100010", "latitude": 51.47051811218262, "longitude": -0.47998666763305664, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW49", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1295, "timestamp": "2025-08-12T22:33:18.788169", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100011", "latitude": 51.472063064575195, "longitude": -0.4625415802001953, "altitude_ft": 50, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "DILLY", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1296, "timestamp": "2025-08-12T22:33:18.788208", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100012", "latitude": 51.46317958831787, "longitude": -0.45035362243652344, "altitude_ft": 75, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "KLM84V", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1297, "timestamp": "2025-08-12T22:33:18.788248", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100013", "latitude": 51.4648962020874, "longitude": -0.44741392135620117, "altitude_ft": 350, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW988", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1298, "timestamp": "2025-08-12T22:33:18.788287", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100014", "latitude": 51.62175178527832, "longitude": 1.940310001373291, "altitude_ft": 34025, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "DLH5AK", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1299, "timestamp": "2025-08-12T22:33:18.788336", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100015", "latitude": 52.1766471862793, "longitude": 1.905677318572998, "altitude_ft": 37025, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "DLH4HN", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1300, "timestamp": "2025-08-12T22:33:18.788377", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100016", "latitude": 52.61633634567261, "longitude": 1.320955753326416, "altitude_ft": 25050, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW8023", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1301, "timestamp": "2025-08-12T22:33:18.788417", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100017", "latitude": 51.1428165435791, "longitude": 1.7672324180603027, "altitude_ft": 31375, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "WMT2471", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1302, "timestamp": "2025-08-12T22:33:18.788456", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100018", "latitude": 52.34066963195801, "longitude": -1.656661033630371, "altitude_ft": 5400, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "TCX113", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1303, "timestamp": "2025-08-12T22:33:18.788496", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100019", "latitude": 52.166218757629395, "longitude": -1.4947199821472168, "altitude_ft": 15275, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "GCTEN", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1304, "timestamp": "2025-08-12T22:33:18.788535", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10001A", "latitude": 52.23329544067383, "longitude": -1.4902567863464355, "altitude_ft": 17025, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "SHT3U", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1305, "timestamp": "2025-08-12T22:33:18.788575", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10001B", "latitude": 50.79571723937988, "longitude": -1.3208699226379395, "altitude_ft": 21450, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW305", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1306, "timestamp": "2025-08-12T22:33:18.788614", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10001C", "latitude": 50.87311506271362, "longitude": -0.21616458892822266, "altitude_ft": 7950, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EZY2811", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1307, "timestamp": "2025-08-12T22:33:18.788653", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10001D", "latitude": 51.15358829498291, "longitude": 1.5440940856933594, "altitude_ft": 34975, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EXS27W", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1308, "timestamp": "2025-08-12T22:33:18.788690", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10001E", "latitude": 51.5352988243103, "longitude": 0.3638577461242676, "altitude_ft": 0, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "GACFB", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1309, "timestamp": "2025-08-12T22:33:18.788728", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10001F", "latitude": 51.025357246398926, "longitude": -0.07143259048461914, "altitude_ft": 3575, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "NDF6036", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1310, "timestamp": "2025-08-12T22:33:18.788765", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100020", "latitude": 51.32894039154053, "longitude": 0.4235529899597168, "altitude_ft": 17475, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW916N", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1311, "timestamp": "2025-08-12T22:33:18.788804", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100021", "latitude": 50.58109760284424, "longitude": -1.858663558959961, "altitude_ft": 13975, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "2ANJA", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1312, "timestamp": "2025-08-12T22:33:18.788841", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100022", "latitude": 52.8072452545166, "longitude": -0.37462949752807617, "altitude_ft": 3800, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "RRR425", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1313, "timestamp": "2025-08-12T22:33:18.788879", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100023", "latitude": 51.46963834762573, "longitude": 1.7804718017578125, "altitude_ft": 20750, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "CMT532U", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1314, "timestamp": "2025-08-12T22:33:18.788916", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100024", "latitude": 51.32855415344238, "longitude": 0.18966436386108398, "altitude_ft": 14075, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BCY118", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1315, "timestamp": "2025-08-12T22:33:18.788954", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100025", "latitude": 51.878578662872314, "longitude": -0.3789210319519043, "altitude_ft": 500, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EZY84YF", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1316, "timestamp": "2025-08-12T22:33:18.788991", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100026", "latitude": 51.15558385848999, "longitude": -0.17814159393310547, "altitude_ft": 175, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "NOZ17T", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1317, "timestamp": "2025-08-12T22:33:18.789029", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100027", "latitude": 51.42399787902832, "longitude": 2.1619462966918945, "altitude_ft": 33925, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BEL3ED", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1318, "timestamp": "2025-08-12T22:33:18.789066", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100028", "latitude": 51.155734062194824, "longitude": -0.17760515213012695, "altitude_ft": 175, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EZY8099", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1319, "timestamp": "2025-08-12T22:33:18.789103", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100029", "latitude": 51.79684638977051, "longitude": -0.4084038734436035, "altitude_ft": 22125, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EXS83MA", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1320, "timestamp": "2025-08-12T22:33:18.789140", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10002A", "latitude": 51.15815877914429, "longitude": -0.17734766006469727, "altitude_ft": 175, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "UAE74W", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1321, "timestamp": "2025-08-12T22:33:18.789177", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10002B", "latitude": 51.46925210952759, "longitude": -1.0228657722473145, "altitude_ft": 15325, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "EIN165", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1322, "timestamp": "2025-08-12T22:33:18.789213", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10002C", "latitude": 51.89237594604492, "longitude": 0.259552001953125, "altitude_ft": 325, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "RYR12RZ", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1323, "timestamp": "2025-08-12T22:33:18.789251", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10002D", "latitude": 50.636329650878906, "longitude": 0.06778478622436523, "altitude_ft": 24725, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "FDX9", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1324, "timestamp": "2025-08-12T22:33:18.789288", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10002E", "latitude": 51.315486431121826, "longitude": -0.36954402923583984, "altitude_ft": 975, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "HLE27", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1325, "timestamp": "2025-08-12T22:33:18.789325", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x10002F", "latitude": 51.75463914871216, "longitude": -0.4467916488647461, "altitude_ft": 22375, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW256C", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
2025-08-12 22:33:18.f - {"seq": 1326, "timestamp": "2025-08-12T22:33:18.789362", "sender": "127.0.0.1:62090", "message_type": "Traffic Report", "data": {"icao_address": "0x100030", "latitude": 51.70981407165527, "longitude": -0.13254404067993164, "altitude_ft": 10550, "ground_speed_kts": 0, "vertical_speed_fpm": 0, "track_deg": 0.0, "callsign": "BAW780", "emitter_category": 1, "nav_integrity": 11, "nav_accuracy": 10, "emergency_code": 0}}
